542240,184690
534660,182670
534660,161940
539680,173760
525060,181480
509530,179190
510410,178140
527940,168290
534320,187440
526690,176160
520580,189870
521260,171710
529110,173070
551060,182020
555960,185320
533170,179180
526640,175860
532220,166630
531980,179130
531710,178470
513670,181620
534420,168100
509710,179450
550620,182910
522600,187320
533790,181530
543220,175340
512400,189110
518510,182600
537670,174970
551270,183980
526900,171370
514970,189550
542120,183420
535840,181180
529210,179320
536480,177020
516140,179180
541570,188320
519460,191950
505220,190580
520510,178370
535310,198210
523490,179290
522640,173950
533130,185790
537430,188150
507740,176970
524360,181190
531450,189490
530960,168640
513620,186080
550560,184270
522520,165810
515960,182980
539290,186450
533760,180690
536350,184750
533140,180140
531170,177560
530400,172050
519040,170480
535290,181250
512010,171380
529000,178890
535000,173070
525850,174720
531610,184550
547340,185730
520920,182270
531070,180150
527590,181640
516000,180280
523860,182500
531350,177900
526360,182710
517090,184750
526230,178620
552010,176220
528520,184270
531370,183820
504210,177180
532120,187490
542340,184250
514590,177040
509830,178310
528510,178310
538320,180660
544090,190940
543480,186280
511670,181920
546860,183650
531690,196690
521220,185950
529570,175370
538690,194580
534780,177210
539630,178830
539630,178820
521660,192290
540650,174700
538360,194430
548120,173690
538180,162880
526760,177740
527530,193020
524120,189620
537970,168530
521960,177070
533660,187530
530530,173990
533250,170920
529080,178850
517590,181090
510320,179670
530830,166280
541850,190860
538480,178960
525100,188860
532100,182890
532280,162100
538680,174250
544500,188120
510390,174580
542310,172690
536470,177020
518060,169800
527610,175500
533910,190790
527620,171750
539280,187400
523390,178020
530690,176060
555910,186230
528510,182100
527190,195340
528660,188040
538160,188440
533480,183920
531090,174810
519280,180890
527550,181620
527960,180780
531790,177190
528810,193680
552520,182360
533150,176710
531510,184020
546690,184630
544310,185700
519300,191670
531120,175770
528040,181020
524020,181280
530030,179030
524260,174950
540530,170310
517940,170720
522440,168530
534630,177710
532410,166600
517500,186930
510280,174780
531700,166520
532460,177890
529280,182270
524030,182020
543300,186150
532040,176250
530310,164020
550240,185190
532640,191360
531790,170980
535610,198190
530710,183020
524830,166540
525440,180990
507420,183260
513300,184560
529190,184180
510790,179000
526920,181970
529460,195410
536910,171710
526370,164320
519470,183670
519110,182310
527720,175150
540920,170150
529100,184410
544010,178910
527300,200010
534740,177570
524460,164640
537500,188440
517770,169370
540620,188250
509390,186770
527050,181330
534810,178840
535470,163280
537320,176930
517240,181610
519100,170090
548230,175670
543990,185360
532720,180190
506530,179490
528740,181600
531980,163770
512550,185230
520640,175560
517580,178170
506090,180480
507980,182300
527830,176560
535830,180990
533420,182670
535770,184710
529560,180570
531840,162150
512470,177950
532660,176720
538530,181430
536820,188890
540390,177930
547240,187750
519920,192470
530700,185720
539100,172500
540650,188270
525740,181640
537460,183330
539500,181560
535680,193960
532650,191380
520650,192530
530020,184570
534390,160520
532880,185280
527700,192640
532950,166400
513660,176830
543870,182480
542690,188970
523220,187760
524260,168380
530350,180010
521100,189250
528400,182090
539970,180550
528970,182030
546380,187430
533770,189920
530880,166370
531340,182540
537430,176900
536540,178150
505610,184050
522250,187120
528470,173220
513670,185100
536170,185080
532810,176700
522730,189080
530160,182840
532940,184970
531070,164780
531080,190160
530760,179950
553290,187200
539240,176790
523950,175120
551780,177120
529360,181640
537430,191010
519290,191530
538070,189700
527730,165230
531740,184730
537450,190670
544680,175380
531190,177000
537410,191010
525430,183010
529410,181670
544310,178710
526110,172830
539180,178090
554520,180960
529810,181380
537940,163700
520620,189830
527210,182790
526910,178450
528760,178890
530160,172050
530540,171040
530800,179550
534130,181530
519960,191370
547080,169150
530910,190100
508220,177820
537870,175840
527340,182630
511170,179260
527070,181680
518340,188900
527790,171080
542830,182550
510460,172770
535570,174100
539640,175870
531410,184030
537930,176750
526040,177510
543040,175590
508970,173780
532240,179250
533090,183580
526040,182870
543970,177930
512640,179940
527830,176540
531940,179000
533850,176380
531190,176330
534860,181300
531150,177580
543370,182400
541920,188030
510380,174560
535360,196200
533310,189070
534670,172830
530580,184900
538560,188760
527010,170790
532020,175890
527350,175500
533270,166320
526130,185170
527720,178440
537220,187910
538100,182340
535310,170050
530440,182920
512740,180190
512950,174020
520670,184990
548650,187580
533100,188480
536530,175900
526980,181260
529250,181570
548960,177910
534350,182610
513870,190700
520100,168570
536070,180880
534580,167810
531750,173030
531530,186850
518220,189960
526170,177690
542310,185670
543430,185750
534950,184480
522380,173770
545750,171830
529910,181010
535230,193740
531150,184940
537650,183170
521690,183500
514280,183760
526770,180830
522690,183240
531930,172220
521460,188720
539740,176810
521640,188500
535220,169210
534530,196260
532600,176560
522890,184620
531020,190350
540870,184510
532310,192550
523510,187910
529880,185080
528950,163640
535520,180380
534830,199700
534230,193010
532650,191530
512710,183990
536500,190810
523980,179790
507880,173100
549080,184450
521180,186080
531440,183140
513550,186670
526090,170810
534600,185180
520010,191240
531100,175300
516070,187900
537790,173890
517570,190840
519880,184270
529740,180620
521840,168120
535800,178820
531930,168130
529910,181660
544160,183700
532550,192610
549430,178920
530130,186350
551430,188390
540830,185050
514560,189680
526290,177790
547250,188560
527270,181070
523930,186420
526140,191810
533630,188190
506580,178790
527450,171480
535230,180880
506320,178480
530340,180310
535510,181200
532440,184240
513600,185580
506210,185600
525510,181650
536400,182490
544550,175330
547870,185620
515620,174100
542250,183710
520450,177510
530930,183500
533320,179240
530550,171050
551910,174550
547620,183850
524860,174540
510250,190280
533030,166090
539470,168380
531090,177670
510390,180170
514230,176150
530520,181510
527990,179210
525570,170030
535010,182030
531730,166240
526110,176050
545430,178530
526320,177490
525520,184660
534870,175910
540810,188360
536480,182240
540430,183150
528030,184390
530120,182090
542140,185130
529520,181100
504900,175650
545090,167060
533840,187740
523250,169320
539790,170020
532410,177640
513080,178630
532990,188550
534710,174560
544030,186780
546500,174450
550080,189250
533790,176780
532760,176710
533290,180050
529150,173990
519970,166200
526820,193380
531900,182970
538080,174970
540480,167350
547800,174450
539150,193120
537080,180820
542680,189010
524910,190230
534230,193010
535520,198410
543810,184160
519350,186050
516570,185930
546230,172310
519500,188790
521180,186020
532550,191050
541450,183220
531610,184600
538750,185570
529120,185810
537200,181790
540880,174650
523460,178180
535420,165640
527490,176390
532270,166870
525900,173760
539430,184550
542660,174330
521800,180500
516570,185960
543480,185370
547950,175930
519800,180230
532750,182530
526880,182080
540020,190910
513730,175300
535470,185170
528110,190340
527480,183540
526040,173850
535010,178270
512210,176500
546170,166070
548210,189290
529190,183250
542900,185990
526260,183840
529000,163970
541460,191140
508810,176920
520060,170980
537050,180760
518770,170220
545820,192030
543110,172080
529300,184110
539490,167590
532470,176980
536360,162950
516190,189320
530120,175970
518580,185900
529710,182640
528680,175240
545240,179650
547580,177490
546020,179910
540300,168970
545080,174460
549130,185780
530330,183400
526080,175220
525260,173560
533630,188400
552870,188860
524930,187650
533140,190060
524050,179680
530640,178980
534570,193750
537890,174160
521410,177840
531380,180360
531320,183130
525740,170380
525860,180840
521070,167020
529860,190490
533680,189500
517720,178230
534920,185410
522150,188220
534310,175460
530020,191540
535230,183070
526060,182120
532850,166440
541040,184600
535640,182130
519810,180230
534250,189550
528110,185060
536080,185160
536330,182680
518010,185130
540750,174680
525610,182240
535440,198160
531900,166430
551440,188150
530050,180320
528230,182180
525640,181170
530310,179750
527890,181140
527780,177920
537010,190860
524700,173240
533470,166250
530900,179070
531900,172280
527300,181440
522680,177630
542240,185630
534400,175480
539550,181650
534300,179160
528650,191640
541200,190300
524690,170640
512300,176500
518700,176400
531080,200900
532000,193030
529470,181930
526260,178850
524180,185230
531210,187450
534090,188200
531940,178880
522720,188890
524230,181500
530290,179660
534880,186150
531460,189580
526440,181530
534120,192430
533670,188970
537420,180950
508690,177710
543890,185750
530700,179330
542710,167630
551430,188210
532540,176510
533040,190770
548450,183400
525730,196130
531120,192690
524980,176910
532110,182260
511850,182970
526000,181640
531020,165610
523310,187800
530180,180510
526100,178900
538190,175720
530560,160480
542760,190100
529100,173080
535140,165900
515030,188430
546350,165830
523720,196420
532200,166850
526350,184100
508990,174870
525080,180920
521840,179150
541480,181930
532900,165410
535210,169660
527660,188720
535240,177850
531110,179460
527250,179180
542170,166930
543110,188720
543210,174440
524450,182360
535990,192350
509760,179540
528500,170990
533120,179880
547830,185810
507900,181470
507620,179240
534770,178820
551420,188430
556070,193300
531900,172290
518520,182550
526900,176960
527190,169510
515550,188030
553370,190490
523240,165200
528790,189640
534990,177430
529600,180720
545770,175990
515920,176280
531940,168130
533430,179560
524470,174340
515230,184840
518920,192030
524270,179880
550610,189790
539700,181760
526370,177420
531120,185260
553330,190900
537830,188190
533790,186040
535520,198440
543770,181470
534980,181900
524890,188470
530050,186000
526460,179130
529170,168420
525830,177020
540870,175120
530970,168620
529330,192060
532160,180160
520840,182500
534820,186180
518900,169300
530140,166870
536600,182130
537940,194560
530960,187250
531510,189610
529850,176290
535160,162040
532600,165300
544620,189730
527710,172770
529770,168900
546090,191140
534340,180700
535730,196220
529640,183480
522730,173400
520540,183060
547770,170700
531100,183580
514330,180200
518180,184000
521850,183420
534600,186160
515980,188150
523510,172250
525350,176520
524540,180420
523700,188660
543580,186410
557450,188770
544970,183230
531370,186700
531130,175660
528680,178690
528910,187710
528400,175740
551750,189350
553260,188670
514110,184530
529980,175640
534490,181710
518820,189660
515170,176390
529810,180200
534620,189460
529550,175220
532490,182690
526430,179420
530710,169390
538840,186650
520460,189800
534970,185770
543030,186990
523510,165130
536740,171610
528840,189680
514340,186430
525140,185950
527250,176270
509420,187100
535680,198940
525200,183910
514010,191350
548710,185040
532880,182220
510860,182320
532400,177730
522120,192120
555170,193910
517710,178840
541650,184870
514720,183050
529150,178360
545940,183520
538180,181730
533690,194590
534540,181600
528320,178490
523820,179960
533880,178150
531730,184410
516120,174300
515000,188040
529740,182610
552100,182720
526950,170670
539350,178170
527440,181290
536110,181130
527860,172810
528800,180610
549870,174110
528420,180860
534860,181850
531260,167880
524430,178960
510060,187260
525040,162450
536540,174840
524060,176710
540180,166220
527940,196660
540120,169870
540590,183090
542720,188900
535020,199730
534570,181310
533670,187870
525600,182520
527630,193410
524410,178220
538300,184280
514000,176870
535320,173980
533620,188530
532990,195250
532370,184310
541830,185370
531990,168390
547200,185650
539530,187840
532800,182500
532600,176740
529000,185050
512220,180500
534620,182950
514710,172820
529390,175010
530460,181680
539840,187820
531590,184760
547450,183530
521650,191320
532650,191760
529970,180880
541220,190270
546810,170440
545670,165850
539550,187870
526270,181910
523310,180110
532030,177030
513050,177540
522080,190740
533850,190260
529780,181180
535050,169520
525440,183010
546740,189190
530320,183060
540400,183500
526640,177910
532590,176740
523470,178610
514240,190600
543300,188450
529830,162940
547360,185120
533230,179260
533470,183680
532570,165480
528230,169800
534870,173060
511930,178390
523300,184730
520120,190460
528730,176610
530630,169670
519150,191470
528640,180270
544430,184610
538590,180710
531000,175260
514790,191220
528440,179880
536810,181650
521720,172490
535610,200020
528170,174580
528010,192150
529100,181590
524440,178970
532570,165550
528760,173770
533130,179890
528100,182020
555880,191850
539160,185500
537880,174370
534090,192260
530670,164120
556260,189090
546160,178120
525820,170030
515660,180180
518980,175380
537620,176820
539140,184220
539990,171970
536990,177600
533480,178130
546210,174490
544120,186830
535080,181850
550190,176910
523580,192240
515060,191530
522680,178640
538030,182530
523400,187710
523720,187910
546970,177980
530400,178160
513940,186720
546120,189080
545530,183390
528110,179160
527970,188480
542710,176250
531800,188490
533330,178580
539210,184810
528960,172510
532290,164410
554020,190840
548870,189070
536210,181130
507290,178410
549320,185800
532240,184040
517900,186050
532520,176730
534930,171680
547460,177950
529370,163080
530440,181800
529140,170880
542830,187750
547410,187220
525180,177920
536110,178520
521170,174180
535080,177380
525050,191030
518510,185230
534550,193420
527990,170770
528430,164340
519130,188770
509080,178760
532650,178670
532170,186640
539820,190420
548900,163020
534540,177750
529180,174210
533250,169840
520150,184090
535440,184900
525710,178850
521170,189110
518620,192380
541810,182580
535420,185440
542580,183540
533510,165260
533630,175940
530170,178140
537300,189830
510690,177980
505780,184180
518940,169190
529230,179190
538240,184220
519120,175690
533910,188130
532750,191330
531260,172150
531370,189790
532590,176740
551390,188700
558740,187830
519920,190520
527400,179680
518380,182700
522860,186950
545630,186770
524920,177820
527770,181590
551530,177610
546440,176220
520770,184350
530770,182320
526080,178880
527650,174400
539070,162040
525550,174670
514640,191430
537360,174740
534270,176280
517670,188950
528720,181160
517760,182730
530540,170070
537850,171540
546400,188940
515590,180130
533780,181540
537150,181000
526410,161970
532270,182620
525910,171240
518980,180390
547110,183590
533420,168290
519660,192380
507280,178400
534730,185180
528410,183660
533560,182490
535930,169770
517280,190450
530790,176960
550550,188410
521750,183430
516570,188240
530730,174510
534570,174860
536880,187870
518650,178330
539250,178410
522020,190900
545730,186810
540610,181750
534210,181320
530560,176600
517110,173890
533660,187080
504650,176600
534340,170090
515410,176420
532670,182460
519900,191380
537340,192770
520130,189730
531910,175840
538890,180980
527970,173130
513040,177540
522860,179720
536860,187500
526550,178060
531130,174550
530620,185800
529030,181180
529290,194400
524440,178180
545250,178470
525860,182170
539870,169880
538500,187520
522830,165610
533760,181580
523170,181320
533170,169470
536340,182690
535590,178990
524710,178170
530500,182570
528930,180340
532780,177300
551910,175020
530610,176310
535900,181600
534230,181590
546880,192540
523690,176980
534870,177500
525060,186030
546370,172450
528400,173290
540870,182730
529430,167130
541700,172510
540190,178750
532660,191780
523250,180810
527880,182060
533260,175460
551700,176970
538250,181550
537210,185410
543180,187970
524460,192120
537560,185490
549970,174310
506240,183020
551770,177750
536560,192530
529730,180530
517560,188940
527660,175520
531000,177310
542820,182580
526260,181750
524380,174640
543340,186260
514950,189170
533100,167230
538350,186060
532490,163140
528490,178260
534250,193110
534030,165740
526160,181470
547790,185800
536400,171100
521250,172180
541780,159330
534350,179250
545900,170970
533880,168320
545170,164070
531060,175670
530280,172650
530980,161730
554590,189620
520880,192880
520500,175770
526000,168490
553710,189060
517160,189480
525220,177240
526320,193010
537650,185970
521980,188120
518550,182430
527880,182060
522150,184610
546720,175770
534940,184150
538040,181020
537980,171630
527150,177120
511060,184450
533910,190780
529960,186500
530720,188980
528580,180930
524490,178970
530910,190600
537940,173480
542070,180320
532530,176680
529460,177510
553120,182480
545250,186630
549760,188320
528910,183890
539660,169810
538330,177550
534400,191420
526910,163810
528980,183630
541110,178520
541090,175710
526990,181880
531170,177000
529520,178610
535340,167410
543620,182550
529300,180690
530930,175080
538210,166060
524790,183610
533170,182430
514810,184120
513930,185970
527400,171390
531850,171840
530990,180830
515660,182990
532340,176260
532780,175020
531480,189650
525620,189730
541090,191880
530410,177160
535500,181200
534980,173850
528170,175570
538240,181020
526510,178540
519270,179500
537290,183550
539380,183520
521240,176070
528320,173860
524780,190350
547310,179610
533960,187150
523430,184610
556230,183520
551530,177630
536420,169570
525500,185020
531850,188120
556680,187310
535460,162600
531640,189290
531580,183500
533570,168390
530530,180620
536660,181330
524220,184280
508460,186910
538020,186190
530520,172000
533030,182890
547330,174250
524920,170600
515500,180610
530310,186150
531820,177170
531050,180110
525790,174630
520120,187430
523080,169300
532040,173990
524480,162050
548020,188000
531080,183230
532340,185840
529340,177390
526350,172410
536040,176850
521050,167040
537990,186170
516070,175610
518640,186390
527730,171980
537420,169470
510530,178830
529540,175350
534770,181310
537690,180590
507590,178750
533460,178490
537750,180570
518700,189450
530610,174200
539630,187910
539330,183770
530310,172730
523450,165010
527170,175850
533310,166300
509050,173550
530450,172710
537750,175470
536300,184740
534530,187060
542180,166300
541310,183430
553420,190540
548460,185770
539610,169900
525430,185760
556680,187300
532330,178240
529130,178620
535660,185020
517440,167540
534870,184980
520950,186210
527780,179150
523060,179600
523130,175320
525750,176940
541910,185610
525230,179390
512250,176520
554030,190830
538380,185890
525370,195840
530830,185610
530510,178020
519010,177630
530640,169650
525670,174660
530790,171020
543810,177730
525730,178710
520670,181420
534710,182680
522440,180080
538250,171490
532840,168280
522700,178750
536740,189710
514660,186900
532040,167770
526750,169960
531890,191010
531000,168540
534800,189430
525660,182180
533840,187740
511670,175970
537110,180070
549670,175120
510980,174900
534430,175950
550110,186240
527850,165360
530830,166680
534850,199660
521260,172000
521090,185220
510200,189880
535250,177570
526020,179680
532360,165090
525850,177220
536330,182450
538250,181550
545560,171320
522680,178580
527840,179410
535270,178680
533350,170700
524900,176990
518890,165170
518530,170320
525390,178060
533680,189000
535100,179550
528200,181060
529390,177460
532720,189880
553780,188420
510380,174270
529740,184590
540110,173840
537540,177630
536430,195600
521810,180100
546550,188550
519660,169620
513280,177880
527490,169510
531390,186720
528810,175220
532840,192160
541300,184990
529730,179270
531510,182070
513000,169720
548260,183830
531650,183300
530210,186250
528710,176590
535390,165620
524010,170770
538800,188170
539010,168150
528380,190650
527610,176120
523180,181180
529210,175580
529470,181920
526910,184420
538280,186210
529610,175390
537640,174920
531190,179950
521570,167640
541790,188370
527650,178380
535620,178980
529970,178290
528340,193340
512090,188530
510740,184450
527470,185580
512690,173580
524450,165570
537610,189260
536210,178440
528780,179200
545410,178950
534200,173560
530070,180400
526090,185060
526610,180740
538220,185130
526050,171490
547800,185820
522430,180080
524110,178750
513040,177500
509670,180100
537250,181800
537140,187310
534370,167390
537950,174780
528990,185180
524260,184910
532060,173780
514770,183840
524550,166720
546550,192280
528680,191660
529120,195900
524860,182110
521270,183810
541000,182140
529840,171490
533000,182550
533040,177000
532440,173630
542690,173050
532050,182220
526730,176060
536060,189100
541450,172330
521270,188990
531260,175340
538520,183820
526370,181430
552950,192430
537840,183040
539230,176790
530460,174570
534620,194180
534180,197500
534450,180910
543720,171000
541530,174610
519070,181240
527460,175470
512550,177450
517530,191640
525250,190630
544390,169840
538170,171370
549970,177190
526090,175330
524010,179820
525840,177230
528340,172990
525640,179570
546380,171740
520460,183960
544490,190470
534950,178430
531800,171020
525440,179510
526570,174970
525420,173540
532600,192560
526840,174130
541110,181270
532290,180070
525770,165180
533750,181530
536900,187600
525310,165940
519480,183760
532740,176700
521020,185200
531330,175190
535930,183370
518200,187210
532320,188690
531030,187210
531430,162430
527460,164090
531910,167140
513820,191570
541810,180790
541340,180150
522430,180070
530970,192250
526520,172560
529660,186690
519980,180140
521440,177920
532880,189070
538260,180750
520860,192770
526670,178190
530150,175080
524790,170620
533600,182550
530090,164840
537110,176970
529020,180320
527850,172200
517580,188940
535920,189250
529920,175610
541010,184640
529440,169700
545400,178560
537300,192760
545990,170900
537330,182840
533160,196600
516830,188370
551110,182810
535250,197800
540870,175320
523110,183990
523300,170590
529740,175460
543100,188070
527700,175520
540370,185830
539510,181620
518750,175830
539300,187540
523910,182330
536490,192310
534310,181310
524850,170820
527870,181620
551980,185890
528340,193360
551970,188670
536460,177800
534660,181770
518460,182770
532250,190490
524440,183660
530210,186240
542900,167690
540860,182750
513030,174260
527750,191390
535900,181170
522090,177710
531920,168580
510700,178880
538220,175720
537370,188910
532940,190530
525090,170320
540870,182670
534420,181320
525140,193930
552000,182350
529680,180350
526490,178950
520950,168190
527640,181310
511690,183170
545760,178440
538380,193350
535540,185050
535750,182170
535970,173770
520060,169160
532430,166660
510140,178870
535420,192260
505540,181290
526510,181640
530120,193000
529440,175280
513550,189420
547890,185660
529560,182870
530320,183520
528850,164160
535950,180950
507640,184760
520090,180110
535130,193940
516460,186690
535020,182210
538080,188030
544160,186460
531750,183660
518280,188210
525140,182040
545300,168940
525450,183570
532760,187920
535350,182330
519960,184300
530490,178740
528980,184530
532050,187490
532780,179930
529810,182180
527860,172210
523900,182320
528180,168210
539450,181430
554570,191390
556710,192430
539400,184620
552390,189790
527520,171400
511210,190010
546690,175930
536370,182460
535440,165650
528450,181110
515610,174710
531870,175780
530140,182060
522820,185290
524870,181880
518640,182540
521950,189860
546150,171790
535250,196160
531910,172280
536540,171980
528410,168910
527330,181890
527790,181850
528680,181140
529940,180470
537720,173750
549540,173600
523420,165040
514230,180270
538250,175730
540450,168580
528680,176870
518750,180490
519520,183920
533860,189900
530320,183530
536020,187140
514210,175820
521020,180780
518000,184860
533990,192790
514860,176130
520450,190040
538270,177770
516760,173690
537930,176930
539060,181380
535030,183340
533220,182390
517890,178190
545450,187060
513400,188210
525160,170460
516920,190350
538150,180570
514410,175960
520380,181220
524240,172540
546780,189100
533600,180060
533460,182010
535220,169860
524390,189790
537510,170090
519350,192450
528690,189380
548660,187580
537330,182840
523510,179910
533250,183410
532730,182580
533630,175790
533610,188390
516220,187310
531450,176350
530610,175100
512320,176520
527640,171790
530390,178060
522640,186540
554410,186990
536220,168450
533150,186540
533790,175300
521160,189100
534940,200080
534530,198260
532790,182190
534570,184820
528370,179840
534630,194000
548620,175330
537990,176740
529200,179760
530320,178010
534470,199230
518490,182580
522440,169510
522100,178640
537950,174710
517540,183900
531630,178370
531180,176380
528560,175780
538760,175750
537440,190920
544460,184490
528500,180110
516300,178860
532760,181940
539550,176210
542650,188970
520590,184960
532590,187780
531420,189890
526390,192010
543920,185600
521670,192180
523280,189370
539020,188260
524160,189070
531770,170570
532360,194760
533110,194080
532140,196700
532830,178470
540070,171560
531190,180370
542930,188270
524440,195650
542860,187750
548330,184450
510820,181390
527030,181710
516010,182530
510560,179140
543490,185370
517600,162880
513110,184350
529180,169530
526960,177900
534300,193590
346784,555836
304168,532673
317231,543939
358966,562914
362184,498952
320124,469376
319673,470583
339279,564530
327805,557463
348046,528405
351982,493191
339956,557612
320027,473626
328914,545798
322285,469500
342021,554077
321990,472600
319464,467992
338947,555894
349497,494757
357475,562131
340605,555333
348608,559816
307776,534248
339273,564813
354790,522113
337928,555358
343298,556015
340185,556354
338419,553597
335450,484429
297877,518232
351272,491488
369232,519997
312177,530555
326563,525687
344053,545603
345980,536020
330637,480256
311534,530626
351358,530026
357068,533541
338462,555971
322713,472966
374713,515397
327469,547096
343502,555582
339387,555508
355935,517074
351319,528968
353142,492298
350759,486163
319121,469218
301530,525591
339241,555194
340194,477552
318928,469670
352210,494301
353750,483027
341554,555840
338934,559631
299995,528296
298140,519362
301070,510745
300361,528605
360440,506850
337613,553450
297502,518548
324097,475069
320307,470616
326069,476303
354329,537178
339249,564288
325449,548971
359587,563076
340460,550985
304967,528728
351105,528884
347688,497319
346957,497665
378524,543606
298856,527550
343316,552411
321268,469307
323554,475127
343004,549186
322189,469390
328647,478205
322691,474094
316776,530676
336683,563193
312259,530555
359114,562991
357340,512441
326799,523481
299018,526351
318559,530911
303436,535831
341667,478371
352560,493396
337780,555294
353950,524235
340129,556343
333555,558869
356535,487409
310868,527877
300683,523549
319959,470356
312699,549105
318172,468297
298066,519471
337085,486129
338947,555894
331576,482552
343298,556015
340092,556380
314964,480330
378128,510701
340103,537826
340497,555734
340188,555237
351981,493095
299755,528667
319064,468767
345960,495118
303659,501108
320341,470618
328543,478150
319727,469401
328422,550370
340008,556844
335730,541850
351722,528952
340108,556348
327201,547275
321420,471714
351167,492647
327122,484605
319369,540698
338398,555207
298568,516089
353890,567120
321693,473066
319470,471506
354697,537156
297587,516042
300567,514263
329271,478488
340549,555978
319990,468120
299575,521868
299623,521978
301821,523856
334058,483799
349694,481895
342712,481082
302281,525457
357132,562329
357101,533548
297640,517218
297598,516038
317585,480105
337665,503843
305755,535743
349122,534266
354083,482130
298674,515712
336950,550266
339990,557472
320369,470154
320931,469558
319648,469430
319464,467992
353788,524126
313800,481388
320789,470839
343298,481500
336240,485896
318580,468795
313051,481948
301753,515190
354268,528999
337585,552227
298006,519399
297143,511271
296890,517147
330315,479775
340103,556133
368309,520885
338135,557823
301109,524244
327469,547096
351689,529966
307739,536024
343166,565523
322111,477797
327096,549442
349654,480810
327050,476958
337860,555290
339874,557825
311168,528676
304629,537130
302259,525093
302475,516342
342504,498806
299127,527036
313067,490652
329157,478413
340447,497057
333114,526146
318107,486695
299848,530719
357275,533518
300341,528609
323292,474456
358608,562681
377489,508748
350172,533062
319268,468465
299459,528926
319753,531066
340789,555601
299805,528760
326999,523442
303224,518775
301534,515328
300155,528727
297494,518267
319957,470499
321198,469703
355413,507566
347849,528369
323182,474130
341136,555907
358734,483970
352733,529744
352220,493005
303682,536730
327336,523657
337172,553348
301062,510698
338849,567058
382995,514992
343640,556099
341870,554208
303467,517288
339358,559470
340010,557071
297861,518492
354109,497232
327252,477193
320239,468694
321059,470505
321269,471616
320426,470365
351313,492870
331579,547579
